run_kind,seed,ir_drop,input_bits,weight_noise,run_key,checkpoint_path,checkpoint_label,nll,ppl,tokens,float_ppl,identity_ppl,rotated_ppl,improvement_ratio,hardware_preset,analog_targets,online_hadamards,json_path
identity,,50.0,-1,0.0,analog_identity,,,4.428897447884083,83.83892914462251,8128,13.684835003821114,83.83892914462251,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bitsm1_wnoise0_identity.json
hadamard_D,1,50.0,-1,0.0,analog_rotated,,,14.744361579418182,2531598.7532756473,8128,13.684835003821114,83.83892914462251,2531598.7532756473,3.3116989426599665e-05,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bitsm1_wnoise0_seed1.json
checkpoint,,50.0,-1,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,4.7601116970181465,116.75896679909485,8128,13.684835003821114,83.83892914462251,116.75896679909485,0.7180513106876213,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bitsm1_wnoise0_ckpt0_large_ir_8_bit.json
identity,,50.0,10,0.0,analog_identity,,,4.486203420907259,88.78373074727686,8128,13.684835003821114,88.78373074727686,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bits10_wnoise0_identity.json
hadamard_D,1,50.0,10,0.0,analog_rotated,,,14.749024510383606,2543430.9885033984,8128,13.684835003821114,88.78373074727686,2543430.9885033984,3.4907072827448265e-05,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bits10_wnoise0_seed1.json
checkpoint,,50.0,10,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,4.779861371964216,119.08783998711871,8128,13.684835003821114,88.78373074727686,119.08783998711871,0.7455314560821682,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bits10_wnoise0_ckpt0_large_ir_8_bit.json
identity,,50.0,8,0.0,analog_identity,,,4.6435928381979465,103.91703477194116,8128,13.684835003821114,103.91703477194116,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bits8_wnoise0_identity.json
hadamard_D,1,50.0,8,0.0,analog_rotated,,,14.652226388454437,2308772.1132183955,8128,13.684835003821114,103.91703477194116,2308772.1132183955,4.500965434266368e-05,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bits8_wnoise0_seed1.json
checkpoint,,50.0,8,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,4.994816269725561,147.64581588502168,8128,13.684835003821114,103.91703477194116,147.64581588502168,0.7038264792607868,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bits8_wnoise0_ckpt0_large_ir_8_bit.json
identity,,50.0,6,0.0,analog_identity,,,4.660052549093962,105.64163338292117,8128,13.684835003821114,105.64163338292117,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bits6_wnoise0_identity.json
hadamard_D,1,50.0,6,0.0,analog_rotated,,,14.4623092263937,1909418.352950067,8128,13.684835003821114,105.64163338292117,1909418.352950067,5.53266041565506e-05,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bits6_wnoise0_seed1.json
checkpoint,,50.0,6,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,7.030610829591751,1130.7210771800244,8128,13.684835003821114,105.64163338292117,1130.7210771800244,0.09342855237684912,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir50_bits6_wnoise0_ckpt0_large_ir_8_bit.json
